file_url,platform_link,Handelsadato,ISIN,Verdipapirnavn,Antall,Kurs,Handelsbeløp,Kilder
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,20.12.2013,NO0003103103,Q - FREE,400,"14,50",5800,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-48.jpeg?expires=1696629224&or=0&s=305a1acceeac86a1832b33001daa5c15,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b619b-6469-11ee-8240-129b4cad2a96,20.12.2013,NO0003106700,SOLON EIENDOM,−2275,"2,49",−5665,Nordnet
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,09.01.2014,NO0003103103,Q - FREE,175,"14,48",2534,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-18.jpeg?expires=1696629224&or=0&s=e63b2bc0877eca85ae73e803b7f22c7e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60b6-6469-11ee-8222-129b4cad2a96,22.01.2014,NO0003033102,KONGSBERG AUTOMOT,−10000,"6,13",−61300,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-20.jpeg?expires=1696629224&or=0&s=39af571bdd2b86b1797ec662ddc04429,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60c1-6469-11ee-8224-129b4cad2a96,22.01.2014,N00003049405,NEKKAR,−7300,"6,40",−46720,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,22.01.2014,NO0003103103,Q - FREE,5 000,"14,40",72011,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-63.jpeg?expires=1696629224&or=0&s=243e0793711c811301d95f8e80bb5393,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f0-6469-11ee-824f-129b4cad2a96,22.01.2014,NO0005668905,TOMRA SYSTEMS,650,"56,00",36400,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,27.01.2014,NO0003103103,Q - FREE,2 600,"13,85",36000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-63.jpeg?expires=1696629224&or=0&s=243e0793711c811301d95f8e80bb5393,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b61f0-6469-11ee-824f-129b4cad2a96,27.01.2014,NO0005668905,TOMRA SYSTEMS,−650,"55,50",−36075,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-112.jpeg?expires=1696629224&or=0&s=a6a40ff308f2380ea082670898980134,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6379-6469-11ee-8280-129b4cad2a96,11.08.2014,NO0010691298,Bulk Invest ASA,1187,"9,01",10695,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,20.08.2014,NO0003103103,Q - FREE,3 000,"13,41",40222,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,20.08.2014,NO0003103103,Q - FREE,3 000,"13,45",40350,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,27.08.2014,NO0003103103,Q - FREE,1 450,"13,00",18850,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,01.09.2014,NO0003067902,HEXAGON COMPOSITES,1250,"29,70",37125,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,01.09.2014,NO0003067902,HEXAGON COMPOSITES,1250,"29,90",37375,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,01.09.2014,NO0003067902,HEXAGON COMPOSITES,1200,"29,20",35040,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,01.09.2014,NO0003103103,Q - FREE,2 000,"12,80",25600,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,16.09.2014,NO0003103103,Q - FREE,1 000,"12,15",12150,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-112.jpeg?expires=1696629224&or=0&s=a6a40ff308f2380ea082670898980134,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6379-6469-11ee-8280-129b4cad2a96,10.10.2014,NO0010691298,Bulk Invest ASA,−1270,"5,80",−7366,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,10.10.2014,NO0003067902,HEXAGON COMPOSITES,−1700,"22,30",−37910,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-18.jpeg?expires=1696629224&or=0&s=e63b2bc0877eca85ae73e803b7f22c7e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60b6-6469-11ee-8222-129b4cad2a96,10.10.2014,NO0003033102,KONGSBERG AUTOMOT,−10000,"5,47",−54700,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,10.10.2014,NO0003103103,Q - FREE,−1 625,"10,30",−16738,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-18.jpeg?expires=1696629224&or=0&s=e63b2bc0877eca85ae73e803b7f22c7e,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60b6-6469-11ee-8222-129b4cad2a96,17.10.2014,NO0003033102,KONGSBERG AUTOMOT,−10000,"5,24",−52400,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,17.10.2014,NO0003103103,Q - FREE,1 000,"10,20",10200,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,17.10.2014,NO0003103103,Q - FREE,1 000,"10,20",10200,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,17.10.2014,NO0003103103,Q - FREE,700,"10,20",7140,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,17.10.2014,NO0003103103,Q - FREE,700,"10,20",7140,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,20.10.2014,NO0003103103,Q - FREE,1 000,"10,25",10250,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,21.10.2014,NO0003103103,Q - FREE,1 000,"10,25",10250,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,21.10.2014,NO0003103103,Q - FREE,800,"10,20",8160,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-23.jpeg?expires=1696629224&or=0&s=00cf92018d8df4ce183cc70b7e1e1cdd,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60d0-6469-11ee-8227-129b4cad2a96,22.10.2014,NO0003053308,SCANA,10000,"1,22",12195,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-112.jpeg?expires=1696629224&or=0&s=a6a40ff308f2380ea082670898980134,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6379-6469-11ee-8280-129b4cad2a96,23.10.2014,NO0010691298,Bulk Invest ASA,3000,"7,22",21670,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,23.10.2014,NO0003067902,HEXAGON COMPOSITES,2500,"25,29",63221,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-39.jpeg?expires=1696629224&or=0&s=3f82fb99ea9ea29cd4639ce58cfc570c,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b616f-6469-11ee-8237-129b4cad2a96,24.10.2014,NO0003103103,Q - FREE,−1 200,"11,75",−14100,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,27.10.2014,NO0003067902,HEXAGON COMPOSITES,1500,"23,70",35550,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,27.10.2014,NO0003067902,HEXAGON COMPOSITES,500,"23,80",11900,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,27.10.2014,NO0003067902,HEXAGON COMPOSITES,500,"24,10",12050,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-102.jpeg?expires=1696629224&or=0&s=ad4950d7096aa7d680754dc439eb9433,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6348-6469-11ee-8276-129b4cad2a96,29.10.2014,NO0010599962,BULL REC ETN DNM,3800,"2,95",11210,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-23.jpeg?expires=1696629224&or=0&s=00cf92018d8df4ce183cc70b7e1e1cdd,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60d0-6469-11ee-8227-129b4cad2a96,29.10.2014,NO0003053308,SCANA,−10000,"1,12",−11200,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-102.jpeg?expires=1696629224&or=0&s=ad4950d7096aa7d680754dc439eb9433,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6348-6469-11ee-8276-129b4cad2a96,30.10.2014,NO0010599962,BULL RECETN DNM,6200,"2,95",18290,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-102.jpeg?expires=1696629224&or=0&s=ad4950d7096aa7d680754dc439eb9433,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6348-6469-11ee-8276-129b4cad2a96,30.10.2014,NO0010599962,BULL RECETN DNM,4000,"2,87",11480,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-102.jpeg?expires=1696629224&or=0&s=ad4950d7096aa7d680754dc439eb9433,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6348-6469-11ee-8276-129b4cad2a96,30.10.2014,NO0010599962,BULL RECETN DNM,−4000,"3,25",−13000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,30.10.2014,NO0003067902,HEXAGON COMPOSITES,−2000,"26,00",−52000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-102.jpeg?expires=1696629224&or=0&s=ad4950d7096aa7d680754dc439eb9433,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6348-6469-11ee-8276-129b4cad2a96,31.10.2014,NO0010599962,BULL REC ETN DNM,−5000,"3,60",−18000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-102.jpeg?expires=1696629224&or=0&s=ad4950d7096aa7d680754dc439eb9433,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6348-6469-11ee-8276-129b4cad2a96,31.10.2014,NO0010599962,BULL RECETN DNM,−5000,"3,60",−18000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-107.jpeg?expires=1696629224&or=0&s=49e0e4add922b92abf5e966bcf11424f,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6361-6469-11ee-827b-129b4cad2a96,31.10.2014,NO0010623010,BULL SUBC ETN DNM,1500,"8,11",12165,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-107.jpeg?expires=1696629224&or=0&s=49e0e4add922b92abf5e966bcf11424f,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6361-6469-11ee-827b-129b4cad2a96,31.10.2014,NO0010623010,BULL SUBC ETN DNM,1500,"8,11",12165,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-107.jpeg?expires=1696629224&or=0&s=49e0e4add922b92abf5e966bcf11424f,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6361-6469-11ee-827b-129b4cad2a96,31.10.2014,NO0010623010,BULL SUBC ETN DNM,1300,"8,20",10660,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-107.jpeg?expires=1696629224&or=0&s=49e0e4add922b92abf5e966bcf11424f,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6361-6469-11ee-827b-129b4cad2a96,31.10.2014,NO0010623010,BULL SUBC ETN DNM,1100,"8,23",9053,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-107.jpeg?expires=1696629224&or=0&s=49e0e4add922b92abf5e966bcf11424f,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6361-6469-11ee-827b-129b4cad2a96,31.10.2014,NO0010623010,BULL SUBCETN DNM,1100,"8,17",8987,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-107.jpeg?expires=1696629224&or=0&s=49e0e4add922b92abf5e966bcf11424f,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6361-6469-11ee-827b-129b4cad2a96,03.11.2014,NO0010623010,BULL SUBC ETN DNM,−1500,"8,50",−12750,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-100.jpeg?expires=1696629224&or=0&s=b355053ef912fcac430eb18e01ba80d8,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b633d-6469-11ee-8274-129b4cad2a96,06.11.2014,NO0010599871,BULL OBX X3 ETN DNM,1250,"31,91",39888,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-107.jpeg?expires=1696629224&or=0&s=49e0e4add922b92abf5e966bcf11424f,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6361-6469-11ee-827b-129b4cad2a96,06.11.2014,NO0010623010,BULL SUBC ETN DNM,−5000,"8,55",−42750,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-26.jpeg?expires=1696629224&or=0&s=8fa2285035b290a117de916476b2423b,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b60de-6469-11ee-822a-129b4cad2a96,06.11.2014,NO0003067902,HEXAGON COMPOSITES,−5000,"28,30",−141500,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-112.jpeg?expires=1696629224&or=0&s=a6a40ff308f2380ea082670898980134,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6379-6469-11ee-8280-129b4cad2a96,07.11.2014,NO0010691298,Bulk Invest ASA,3000,"5,60",16800,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-112.jpeg?expires=1696629224&or=0&s=a6a40ff308f2380ea082670898980134,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6379-6469-11ee-8280-129b4cad2a96,07.11.2014,NO0010691298,Bulk Invest ASA,2000,"5,50",11000,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-104.jpeg?expires=1696629224&or=0&s=19198aded68bc239e7d7853133f877c6,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6351-6469-11ee-8278-129b4cad2a96,07.11.2014,NO0010599988,BULL MOWI DNM,900,"43,90",39510,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-104.jpeg?expires=1696629224&or=0&s=19198aded68bc239e7d7853133f877c6,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6351-6469-11ee-8278-129b4cad2a96,07.11.2014,NO0010599988,BULL MOWI DNM,900,"44,12",39708,DnB
https://nnts.imgix.net/uploadedfiles/a080c21c-ead2-43a1-8778-6d7270a70e9b/PredictionImages/1d31d3f3-1f70-4881-b789-65f08d5869dc-104.jpeg?expires=1696629224&or=0&s=19198aded68bc239e7d7853133f877c6,https://app.nanonets.com/#/ocr/test/a080c21c-ead2-43a1-8778-6d7270a70e9b/b23b6351-6469-11ee-8278-129b4cad2a96,07.11.2014,NO0010599988,BULL MOWI DNM,−1800,"42,80",−77040,DnB
